handle,user_id,total,active_user,kernel,GMV
think-in-universe,64385,5766636499998999576576,327256499999999983616,0,5439379999998999527424
cryptomaniac31,125277,5431529999999999934464,11180000000000000000,0,5420349999999999803392
infa-sdiwan,125220,5431529999999999934464,11180000000000000000,0,5420349999999999803392
phoenixfire0007,125266,5431529999999999934464,11180000000000000000,0,5420349999999999803392
nukemandan,1873,6585159999999000444928,1167099999999000051712,0,5418060000000000131072
graeme-code,2834,5474569899999000264704,68319900000000000000,0,5406249999998999592960
grsearch,143577,5751517299997999628288,348857299998999969792,0,5402659999999000051712
emilianobonassi,66720,7463539999999999868928,2086750000000000065536,0,5376790000000000065536
cryptomental,1407,6263681999998999855104,919492000000000000000,0,5344189999999000510464
smiled0g,66688,5367845600000000131072,28805600000000000000,0,5339040000000000000000
ryan-foamspace,74285,5379171099998999805952,73351100000000000000,0,5305819999999000313856
nazariyv,68991,10692255809954000142336,506166299999000002560,4900449509954999549952,5285639999999999737856
someresat,94673,8000790000000000065536,2716770000000000196608,0,5284019999999999868928
nammage,146455,5273953599999999737856,21803600000000000000,0,5252150000000000065536
hexpumpseth3,88731,14054309999997999906816,8810589999999000510464,0,5243719999999000444928
ridesolo,65778,5385605599998999789568,143145600000000000000,0,5242459999999000313856
pinkiebell,4774,6030452899998999773184,806862899998999969792,0,5223589999999999541248
nionis,6128,5349859499999000264704,191179499999000002560,0,5158680000000000262144
x5engine,62645,5428281699997999693824,279741699999000002560,0,5148539999999000313856
avive,1487,5747066199997999480832,641416199999000018944,0,5105649999999000379392
polats,33787,10638899573287666319360,1290929999999000117248,4266769573289666281472,5081199999999000182784
joshuasl,67614,6032242599998999494656,980992600000000032768,0,5051249999999000379392
ricburton,3949,5451574399999000182784,403704400000000000000,0,5047869999999000510464
defigod1,94043,5061821000000000229376,50761000000000000000,0,5011059999999999868928
luzzif,77225,5083933699999999721472,92313700000000000000,0,4991620000000000393216
shenanigandapp,79418,4965572800000000262144,14402800000000000000,0,4951170000000000196608
tze42,80834,5399379499998999740416,448589500000000016384,0,4950789999999000248320
evesnow91,59525,5000939299999999590400,50669300000000000000,0,4950269999999999803392
luukdao,71995,6240979999998999527424,1305270000000000065536,0,4935709999999000510464
zashton,95869,5094232199998999625728,200112200000000000000,0,4894119999999000444928
solsista,73593,8979615444676000088064,208362499999999983616,3886562944676999462912,4884689999999000379392
deepcryptodive,76544,6789819928181999665152,1190670000000000065536,718169928182999941120,4880979999998999527424
crisgarner,7921,6395599999999000182784,1520729999999000117248,0,4874870000000000065536
kfichter,30174,4975858799999999541248,112038800000000000000,0,4863820000000000131072
anonusergitcoin46-e5xobkeuavkwew5yuorfglar4lznz0xg,86169,4874411700000000049152,13691700000000000000,0,4860720000000000524288
jonsnowwhitepaper,60014,4910244199998999756800,78064200000000000000,0,4832179999998999527424
brianspha,60050,5188748299998999871488,385618299999000002560,0,4803130000000000458752
peth-yursick,66566,5962709999998999724032,1205819999999000051712,0,4756890000000000458752
humanific,127556,4733309999999999803392,0,0,4733309999999999803392
adityapk00,97301,4962010699999999950848,268420700000000016384,0,4693590000000000065536
dcinvestor,46914,6067879999999999737856,1406840000000000000000,0,4661040000000000000000
anish-agnihotri,8211,4965406799999000379392,308076800000000000000,0,4657329999998999855104
liquidityvision,94499,4666070299998999805952,12690300000000000000,0,4653379999999000051712
developerfred,68658,5308313199999000248320,776113200000000065536,0,4532199999998999920640
pakokrew,477,5775489999997999513600,1252579999999000051712,0,4522909999998999986176
0xeffalt,60110,4668665499997999988736,158625499999000002560,0,4510039999998999920640
hthillman,28579,4528496099999000035328,21056100000000000000,0,4507439999999000182784
k-ho,19668,4715558799999999934464,247998800000000000000,0,4467559999999999737856
harmonylion,62439,5312738199999999901696,865138200000000032768,0,4447600000000000000000
btcalchemist,91738,4584206999999000084480,157137000000000000000,0,4427069999998999986176
jwasinger,34335,4422329999999000117248,0,0,4422329999999000117248
thefallentree,34324,4422089999999000117248,0,0,4422089999999000117248
liviade1,93830,4479458299998999937024,58878300000000000000,0,4420579999999000051712
troggy,5356,4958698799999000510464,555118799998999986176,0,4403580000000000131072
hilmarx,60192,5101283699998999969792,699533699999000035328,0,4401750000000000065536
kamescg,1461,5169918299998999543808,782098300000000016384,0,4387819999998999789568
carlmorgan666,148145,6234119999998000103424,1886009999999000117248,0,4348109999998999986176
mswilkison,6913,4383191800000000032768,59561800000000000000,0,4323629999999999803392
andrealanfranchi,44860,4338269699998999904256,20529700000000000000,0,4317739999998999789568
0zand1z,71282,4319126600000000229376,42866600000000000000,0,4276259999999999868928
ggabriel8,86223,4660220899998000218112,387820899998999969792,0,4272399999999000182784
wslyvh,11214,5370119999999000444928,1101710000000000065536,0,4268409999999000117248
alanstillwater,125246,4386586899998999838720,121596900000000000000,0,4264989999998999986176
julietea,73764,7019790000000000327680,2783570000000000196608,0,4236220000000000131072
datakarima,61430,4928753999999999672320,711824000000000000000,0,4216930000000000196608
amsos,53070,4919259299998999773184,702959299999000035328,0,4216300000000000131072
jppade,88978,4658174199997999874048,448484199999000018944,0,4209689999999000117248
tomkysar,3247,4488718799998999855104,288278800000000000000,0,4200439999998999920640
seanli,5094,4258244699999999885312,69474700000000000000,0,4188770000000000196608
thelostone-mc,-601,4812625399999999508480,624005400000000032768,0,4188620000000000131072
randall-mitchell,80705,4166922799999999803392,14402800000000000000,0,4152519999999999737856
jeff-emmett,42931,6336309999998999724032,2206019999999000051712,0,4130290000000000196608
marcoosh,125249,4137929999999000117248,11180000000000000000,0,4126749999998999986176
tkzktk,98860,4173798299998999805952,47048300000000000000,0,4126749999998999986176
lucasvo,11505,4958393999999000117248,853024000000000000000,0,4105369999999000117248
nsexer,11116,4748109100000000081920,660599100000000016384,0,4087510000000000065536
zengmi2140,71332,4413737399998999953408,338297399999000018944,0,4075440000000000000000
kisgus,11288,4497836099999000166400,443916099998999969792,0,4053920000000000000000
stevegachau,75231,4476422400000000000000,423502400000000000000,0,4052920000000000262144
amcassetti,82318,4042150000000000065536,0,0,4042150000000000065536
aquiladev,10748,4162624499998999969792,174864499999000002560,0,3987760000000000000000
whsieh2,109305,3998413899999999950848,22663900000000000000,0,3975750000000000065536
eshon,93097,4058637000000000229376,111357000000000000000,0,3947280000000000000000
sollybolly,113118,3996407400000000098304,56487400000000000000,0,3939920000000000000000
destiner,8406,4210855699998000021504,272275699999000002560,0,3938579999999000051712
jaschlan,86661,3996329999999000117248,82150000000000000000,0,3914179999999000051712
mattnumber,2956,4076133899998999871488,162123899999000002560,0,3914009999999999934464
national-applied-research,60013,3933588100000000245760,58548100000000000000,0,3875040000000000000000
owans,39560,3942006300000000147456,86096300000000000000,0,3855910000000000065536
dereksilva,9746,4188263899999999885312,350033900000000016384,0,3838230000000000065536
mladenpetronijevic,5249,3838000000000000000000,0,0,3838000000000000000000
itamarl,67013,3952167199999000051712,215487200000000000000,0,3736679999998999920640
josh-richardson,63007,3795879199999999868928,71009200000000000000,0,3724870000000000065536
moranthomas,63083,3789366999998999822336,70557000000000000000,0,3718809999999000117248
azizyano,63692,4877839999999999475712,1163500000000000000000,0,3714339999999999868928
hagaetc,21978,4045144499999000231936,341564499998999969792,0,3703580000000000131072
virtual-face,9570,3754338100000000049152,69088100000000000000,0,3685250000000000196608
giorgosn,79825,3776336900000000245760,92256900000000000000,0,3684080000000000000000
garoth,90086,3755919699999999918080,109889700000000000000,0,3646029999999999803392
denhampreen,71847,5590595531480999395328,600379000000000032768,1351846531481999769600,3638369999998999855104
0xtycoon,88728,4427033600000000000000,788733600000000000000,0,3638300000000000131072
k06a,19720,3921526700000000081920,296106700000000016384,0,3625420000000000131072
ismailemin,108963,3733411299999000035328,131961300000000000000,0,3601449999999000117248
x-c-o-p-y,73369,3664080700000000016384,65410700000000000000,0,3598669999999999803392
daisocola,60015,3654634199998999822336,78064200000000000000,0,3576569999999000117248
reneil1337,72188,4417992699998999937024,845412700000000016384,0,3572579999999000051712
lukeology,125325,3548399999999000182784,11180000000000000000,0,3537219999999000051712
protocol-labs,97807,3653209199999000248320,115989200000000000000,0,3537219999999000051712
richardpringle,7557,3587980999998999887872,50761000000000000000,0,3537219999999000051712
wysie,87187,3561525499999999754240,48185500000000000000,0,3513340000000000131072
cryptobanjo,72495,3843149299998999969792,368809299998999969792,0,3474339999999999868928
mariapaulafn,7974,4621299999999000051712,1172839999999000051712,0,3448460000000000131072
robypsi,66677,4915189999998999724032,1476670000000000065536,0,3438519999998999920640
kgibb8,31900,3577015599998999986176,157705600000000000000,0,3419309999998999986176
t-g-t,137932,3582836899998999773184,163526899999999983616,0,3419309999998999986176
thec00n,8296,3673627299997999955968,256647299999000002560,0,3416979999999000051712
mul53,7786,3783784199999999967232,375154200000000032768,0,3408630000000000065536
mrchico,24951,3440623199998999789568,36013199998999998464,0,3404610000000000196608
miesz-ko,66900,5307509702371999481856,598456500000000049152,1309603202372999839744,3399449999999000117248
mraof,65015,3442608399999999934464,49888400000000000000,0,3392720000000000000000
connorchristie,3499,3489072799999999868928,101972800000000000000,0,3387100000000000131072
michwill,75798,3455702099999999918080,72762100000000000000,0,3382940000000000131072
proofoftom,1626,4976899999999000051712,1600769999999000117248,0,3376130000000000196608
panjevic,60001,3479771699999000231936,112631700000000000000,0,3367139999999000051712
audsssy,77287,4072244899998999773184,713364899999000035328,0,3358880000000000000000
cspannos,60029,3370716000000000131072,19516000000000000000,0,3351200000000000000000
graham-u,90671,3721400899999999983616,377040899999999983616,0,3344359999999999737856
kitartoan,80833,4547100000000000131072,1204230000000000065536,0,3342870000000000065536
cryptowarlordd,147828,3361373599999999868928,21803600000000000000,0,3339570000000000196608
shanghaitechcon,105340,3346979999999000051712,11760000000000000000,0,3335219999999000051712
wesdoteth,80734,3460298599997999939584,145648599999000002560,0,3314649999999000117248
nighthawk24,65763,3393421399998999822336,85731400000000000000,0,3307689999999000117248
slread,73574,5954952996724666269696,282289899999000002560,2365733096726666412032,3306929999998999855104
evgeniuz,1983,3871147599998000037888,576717599998999986176,0,3294429999998999986176
hamzaghz,74316,3676562999998000136192,393512999999000018944,0,3283049999999000117248
zkeducation,68611,4225906800000000065536,948626800000000065536,0,3277280000000000000000
krzkaczor,7915,3494874599998999756800,243404600000000000000,0,3251469999998999986176
jasoons,66453,4229204791086999928832,562111499999000002560,422453291087999926272,3244640000000000000000
abouspeedalcuber,86097,3404050000000000196608,164300000000000000000,0,3239750000000000065536
aswilson13,66610,4097201000000000098304,864991000000000032768,0,3232210000000000196608
musatheredguard,78449,4371789999998000168960,1145109999998999986176,0,3226679999998999920640
shroomdaddy,147841,3224930000000000196608,10900000000000000000,0,3214029999999999803392
sunnyrk,65655,3498176099999000035328,297416099998999969792,0,3200760000000000262144
garthtravers,64647,3258151199999999868928,57611200000000000000,0,3200540000000000131072
