handle,user_id,total,active_user,kernel,GMV
rossharry,78963,376924000000000000,376924000000000000,0,0
acnani,78965,376924000000000000,376924000000000000,0,0
kuntal1987,79425,376924000000000000,376924000000000000,0,0
letsgo21,79659,376924000000000000,376924000000000000,0,0
seanatwork,80518,376924000000000000,376924000000000000,0,0
lucas1968,79854,376924000000000000,376924000000000000,0,0
aklarsen,78966,376924000000000000,376924000000000000,0,0
tharun-999,79648,376924000000000000,376924000000000000,0,0
rsongco72,80510,376924000000000000,376924000000000000,0,0
mimichiel,79856,376924000000000000,376924000000000000,0,0
twishmay,78976,376924000000000000,376924000000000000,0,0
urbenji,79859,376924000000000000,376924000000000000,0,0
chengfulun,78977,376924000000000000,376924000000000000,0,0
hexayurt,80000,376924000000000000,376924000000000000,0,0
hioma,79443,376924000000000000,376924000000000000,0,0
j4ys0n,78983,376924000000000000,376924000000000000,0,0
danielarmengolaltayo,78360,376924000000000000,376924000000000000,0,0
eduardofiguera,78984,376924000000000000,376924000000000000,0,0
oluwapoju,78358,376924000000000000,376924000000000000,0,0
sasho-git,79450,376924000000000000,376924000000000000,0,0
darkel61,78985,376924000000000000,376924000000000000,0,0
chpapa,78989,376924000000000000,376924000000000000,0,0
madanadit,78993,376924000000000000,376924000000000000,0,0
martinfl39,79994,376924000000000000,376924000000000000,0,0
kocry,78355,376924000000000000,376924000000000000,0,0
switch26,79646,376924000000000000,376924000000000000,0,0
pasaift,79457,376924000000000000,376924000000000000,0,0
kumsomi,79992,376924000000000000,376924000000000000,0,0
pankajrathor,80475,376924000000000000,376924000000000000,0,0
kenkuan,78996,376924000000000000,376924000000000000,0,0
tzmlkex,80456,376924000000000000,376924000000000000,0,0
onhorou,78304,376924000000000000,376924000000000000,0,0
rakshithal,79171,376924000000000000,376924000000000000,0,0
wheelbarrowing,79190,376924000000000000,376924000000000000,0,0
sarthak-04,79193,376924000000000000,376924000000000000,0,0
karolinalas,79204,376924000000000000,376924000000000000,0,0
stevehouf,79625,376924000000000000,376924000000000000,0,0
lorenzori,79205,376924000000000000,376924000000000000,0,0
saumyakushwaha,79206,376924000000000000,376924000000000000,0,0
crytpol,80280,376924000000000000,376924000000000000,0,0
bbremit,80271,376924000000000000,376924000000000000,0,0
nate-alex,79612,376924000000000000,376924000000000000,0,0
theneo69,79611,376924000000000000,376924000000000000,0,0
jjfsp,79223,376924000000000000,376924000000000000,0,0
patrykpalej,79227,376924000000000000,376924000000000000,0,0
cacofonyx,79548,376924000000000000,376924000000000000,0,0
pnunecode,79550,376924000000000000,376924000000000000,0,0
micmic0929,78274,376924000000000000,376924000000000000,0,0
ozidwin,79608,376924000000000000,376924000000000000,0,0
vovash,79230,376924000000000000,376924000000000000,0,0
cj42,78268,376924000000000000,376924000000000000,0,0
jjbbbb,79552,376924000000000000,376924000000000000,0,0
sirobsi4,79558,376924000000000000,376924000000000000,0,0
ljohnnes,79561,376924000000000000,376924000000000000,0,0
smokeuser,80245,376924000000000000,376924000000000000,0,0
syrusmir,79251,376924000000000000,376924000000000000,0,0
yurishyliak,79260,376924000000000000,376924000000000000,0,0
nitinmittal23,79563,376924000000000000,376924000000000000,0,0
nagsbhat,79950,376924000000000000,376924000000000000,0,0
bitpetro,80242,376924000000000000,376924000000000000,0,0
thomasmost,79606,376924000000000000,376924000000000000,0,0
deadsec17,79274,376924000000000000,376924000000000000,0,0
maksympavlov,79948,376924000000000000,376924000000000000,0,0
edvanrodrigues,79275,376924000000000000,376924000000000000,0,0
alex311294,79601,376924000000000000,376924000000000000,0,0
madatpython,78262,376924000000000000,376924000000000000,0,0
ta32,79945,376924000000000000,376924000000000000,0,0
ellybraimah1,79290,376924000000000000,376924000000000000,0,0
kittyhawkcrypto,80227,376924000000000000,376924000000000000,0,0
erikbrinkman,79744,376924000000000000,376924000000000000,0,0
lingtian,79789,376924000000000000,376924000000000000,0,0
vgor86800,79570,376924000000000000,376924000000000000,0,0
johnnylcy,80215,376924000000000000,376924000000000000,0,0
karlb,79943,376924000000000000,376924000000000000,0,0
taylorswift5,80210,376924000000000000,376924000000000000,0,0
tomcuth,79293,376924000000000000,376924000000000000,0,0
cbhaiji,79931,376924000000000000,376924000000000000,0,0
dpasmat,79922,376924000000000000,376924000000000000,0,0
daianepiva,79878,376924000000000000,376924000000000000,0,0
cryptobritty,79901,376924000000000000,376924000000000000,0,0
levapsile,79301,376924000000000000,376924000000000000,0,0
bobbybin25,79802,376924000000000000,376924000000000000,0,0
doverun,79572,376924000000000000,376924000000000000,0,0
apmsssr,79803,376924000000000000,376924000000000000,0,0
shane1q,79306,376924000000000000,376924000000000000,0,0
banchuong,79311,376924000000000000,376924000000000000,0,0
lancatlin,79729,376924000000000000,376924000000000000,0,0
qrystalbit,79727,376924000000000000,376924000000000000,0,0
vikpkb,78254,376924000000000000,376924000000000000,0,0
joenash,79805,376924000000000000,376924000000000000,0,0
gdijkstra,80199,376924000000000000,376924000000000000,0,0
nagydaaniel,79806,376924000000000000,376924000000000000,0,0
baton4312,79324,376924000000000000,376924000000000000,0,0
moreshk,79889,376924000000000000,376924000000000000,0,0
garfieldkwong,79811,376924000000000000,376924000000000000,0,0
jeffrey-d-lipkowitz,79882,376924000000000000,376924000000000000,0,0
vishnusr,79812,376924000000000000,376924000000000000,0,0
jandersson86,79879,376924000000000000,376924000000000000,0,0
xela17,79880,376924000000000000,376924000000000000,0,0
janan,79815,376924000000000000,376924000000000000,0,0
therealrizzle,79816,376924000000000000,376924000000000000,0,0
alemdsa,79343,376924000000000000,376924000000000000,0,0
dimisjim,80186,376924000000000000,376924000000000000,0,0
cryptonja,79346,376924000000000000,376924000000000000,0,0
mikefotiaoqing,80183,376924000000000000,376924000000000000,0,0
mathiasvanimpe,79826,376924000000000000,376924000000000000,0,0
ajith2606,79714,376924000000000000,376924000000000000,0,0
shubhi30,79712,376924000000000000,376924000000000000,0,0
gitigs,78457,376924000000000000,376924000000000000,0,0
sheethalmachado,78900,376924000000000000,376924000000000000,0,0
loebboas,78894,376924000000000000,376924000000000000,0,0
nickdgreg,80773,376924000000000000,376924000000000000,0,0
nobitcz,78460,376924000000000000,376924000000000000,0,0
kiwidev1,78461,376924000000000000,376924000000000000,0,0
longhashventures,80835,376924000000000000,376924000000000000,0,0
mffouda,80863,376924000000000000,376924000000000000,0,0
sebasscoates,80864,376924000000000000,376924000000000000,0,0
devangelsite,80870,376924000000000000,376924000000000000,0,0
mileswh,78887,376924000000000000,376924000000000000,0,0
chainaim3003,80885,376924000000000000,376924000000000000,0,0
kymagic,80175,376924000000000000,376924000000000000,0,0
starfleet421,78463,376924000000000000,376924000000000000,0,0
prashumail,78886,376924000000000000,376924000000000000,0,0
randaleastman,81013,376924000000000000,376924000000000000,0,0
goelanusha12,78470,376924000000000000,376924000000000000,0,0
nimisha0127,78472,376924000000000000,376924000000000000,0,0
rkelkar7,78474,376924000000000000,376924000000000000,0,0
marcopereira27,81030,376924000000000000,376924000000000000,0,0
halo3mic,79711,376924000000000000,376924000000000000,0,0
ravigupta2912,78477,376924000000000000,376924000000000000,0,0
dimasquest,81112,376924000000000000,376924000000000000,0,0
danocoins,81119,376924000000000000,376924000000000000,0,0
enricat,78480,376924000000000000,376924000000000000,0,0
brandon-born,78483,376924000000000000,376924000000000000,0,0
srijithshariyabbe,78879,376924000000000000,376924000000000000,0,0
uosvald,81141,376924000000000000,376924000000000000,0,0
mentors4edu,81291,376924000000000000,376924000000000000,0,0
pythagoras000,78484,376924000000000000,376924000000000000,0,0
haischel,81314,376924000000000000,376924000000000000,0,0
mrklata,78486,376924000000000000,376924000000000000,0,0
staking4all,81605,376924000000000000,376924000000000000,0,0
nolan-vanmoortel,78493,376924000000000000,376924000000000000,0,0
prashanth290189,78497,376924000000000000,376924000000000000,0,0
cowboychicken,78870,376924000000000000,376924000000000000,0,0
alfablok,78869,376924000000000000,376924000000000000,0,0
alvino9,79358,376924000000000000,376924000000000000,0,0
indiejoseph,78860,376924000000000000,376924000000000000,0,0
hackatao,78855,376924000000000000,376924000000000000,0,0
naushil,78850,376924000000000000,376924000000000000,0,0
sukrutha8,78849,376924000000000000,376924000000000000,0,0
thirdman,79834,376924000000000000,376924000000000000,0,0
awesomianist,78532,376924000000000000,376924000000000000,0,0
cheukkinchi,78535,376924000000000000,376924000000000000,0,0
cinghio,79695,376924000000000000,376924000000000000,0,0
skunath,81938,376924000000000000,376924000000000000,0,0
chxpz,82051,376924000000000000,376924000000000000,0,0
puchhu,82077,376924000000000000,376924000000000000,0,0
dayanidhidayu,78844,376924000000000000,376924000000000000,0,0
mikelsaya,82082,376924000000000000,376924000000000000,0,0
definitepotato,82097,376924000000000000,376924000000000000,0,0
veryotaku,78839,376924000000000000,376924000000000000,0,0
kristina38,78834,376924000000000000,376924000000000000,0,0
nicoarkano,82145,376924000000000000,376924000000000000,0,0
rohitmr,78830,376924000000000000,376924000000000000,0,0
nicholas-ryan-khoo,78829,376924000000000000,376924000000000000,0,0
yotseuk,78828,376924000000000000,376924000000000000,0,0
jelsianajennet,80163,376924000000000000,376924000000000000,0,0
hippokkho,78825,376924000000000000,376924000000000000,0,0
jaramisho,78824,376924000000000000,376924000000000000,0,0
theophoric,79687,376924000000000000,376924000000000000,0,0
josealfonzor,78823,376924000000000000,376924000000000000,0,0
supblock,78815,376924000000000000,376924000000000000,0,0
mazinb,78560,376924000000000000,376924000000000000,0,0
latagoudel9,78804,376924000000000000,376924000000000000,0,0
rahulsris,78563,376924000000000000,376924000000000000,0,0
kedhip,78803,376924000000000000,376924000000000000,0,0
daspuja321,78564,376924000000000000,376924000000000000,0,0
digitalentrep,80151,376924000000000000,376924000000000000,0,0
lwheng,78797,376924000000000000,376924000000000000,0,0
b1urr,78795,376924000000000000,376924000000000000,0,0
enjeyw,78792,376924000000000000,376924000000000000,0,0
tlaster,80148,376924000000000000,376924000000000000,0,0
dekoza,78572,376924000000000000,376924000000000000,0,0
github-giri,80143,376924000000000000,376924000000000000,0,0
regtechnica,78791,376924000000000000,376924000000000000,0,0
coreycaplan3,78789,376924000000000000,376924000000000000,0,0
xudaiyanzi,78783,376924000000000000,376924000000000000,0,0
tiganu123,79370,376924000000000000,376924000000000000,0,0
xich,78769,376924000000000000,376924000000000000,0,0
grcchandra,78764,376924000000000000,376924000000000000,0,0
mawadda-poly,78760,376924000000000000,376924000000000000,0,0
somanyquestions,78759,376924000000000000,376924000000000000,0,0
heyitsleo,80129,376924000000000000,376924000000000000,0,0
ryanjkunz,79844,376924000000000000,376924000000000000,0,0
snackman,80121,376924000000000000,376924000000000000,0,0
jnsrihari,80114,376924000000000000,376924000000000000,0,0
amitakkihal,78585,376924000000000000,376924000000000000,0,0
harshitsinghal20,78586,376924000000000000,376924000000000000,0,0
mustafasaifee42,78588,376924000000000000,376924000000000000,0,0
socrpro192,80112,376924000000000000,376924000000000000,0,0
aquariuslois,80110,376924000000000000,376924000000000000,0,0
hatemgkotb,78590,376924000000000000,376924000000000000,0,0
salilkh,80106,376924000000000000,376924000000000000,0,0
georgetilley,78757,376924000000000000,376924000000000000,0,0
siddharthab,78756,376924000000000000,376924000000000000,0,0
federicoast,78752,376924000000000000,376924000000000000,0,0
paterit,78748,376924000000000000,376924000000000000,0,0
cp287,79398,376924000000000000,376924000000000000,0,0
71christoph71,78591,376924000000000000,376924000000000000,0,0
pranavramkumar,80104,376924000000000000,376924000000000000,0,0
koniuszy,78745,376924000000000000,376924000000000000,0,0
sukhadajoshi,78592,376924000000000000,376924000000000000,0,0
rowan341,79686,376924000000000000,376924000000000000,0,0
daveroverts,78742,376924000000000000,376924000000000000,0,0
blink987654,80103,376924000000000000,376924000000000000,0,0
agoel006,78593,376924000000000000,376924000000000000,0,0
pr1239,79399,376924000000000000,376924000000000000,0,0
sharathchandangoudar,78594,376924000000000000,376924000000000000,0,0
bartoszgrabski,78595,376924000000000000,376924000000000000,0,0
ericpogrelis,78597,376924000000000000,376924000000000000,0,0
ocram857,78728,376924000000000000,376924000000000000,0,0
growler6669,79408,376924000000000000,376924000000000000,0,0
pythonista7,79989,376924000000000000,376924000000000000,0,0
deskertw,80449,376924000000000000,376924000000000000,0,0
aerdz,78354,376924000000000000,376924000000000000,0,0
gokuljs,79988,376924000000000000,376924000000000000,0,0
silasslayer,80386,376924000000000000,376924000000000000,0,0
joelcomm,78348,376924000000000000,376924000000000000,0,0
harshitaarun,79984,376924000000000000,376924000000000000,0,0
dawn1966,79643,376924000000000000,376924000000000000,0,0
gentlemandonadams,80374,376924000000000000,376924000000000000,0,0
mut76,78346,376924000000000000,376924000000000000,0,0
abalonia,79637,376924000000000000,376924000000000000,0,0
panzerkampfwagen7,79634,376924000000000000,376924000000000000,0,0
hynki95,80368,376924000000000000,376924000000000000,0,0
malviyapratyush,79633,376924000000000000,376924000000000000,0,0
flaxter,79977,376924000000000000,376924000000000000,0,0
sridevi-17,79974,376924000000000000,376924000000000000,0,0
vinod-designer1,79493,376924000000000000,376924000000000000,0,0
chrishefele,80364,376924000000000000,376924000000000000,0,0
jianreis,79157,376924000000000000,376924000000000000,0,0
aknisteven,80360,376924000000000000,376924000000000000,0,0
kurniawan05,79496,376924000000000000,376924000000000000,0,0
broluffy,78339,376924000000000000,376924000000000000,0,0
brofistio,78331,376924000000000000,376924000000000000,0,0
emawiz,79970,376924000000000000,376924000000000000,0,0
dioboli,78330,376924000000000000,376924000000000000,0,0
revcristian,79534,376924000000000000,376924000000000000,0,0
btcsnacky,80340,376924000000000000,376924000000000000,0,0
loovthejungle,80329,376924000000000000,376924000000000000,0,0
hiszpan-mk,79543,376924000000000000,376924000000000000,0,0
waskadagama,80321,376924000000000000,376924000000000000,0,0
trendos,80310,376924000000000000,376924000000000000,0,0
t-ess,79160,376924000000000000,376924000000000000,0,0
ritanz,79962,376924000000000000,376924000000000000,0,0
debbietud,78322,376924000000000000,376924000000000000,0,0
chelsearogers,79870,376924000000000000,376924000000000000,0,0
ricktud,78321,376924000000000000,376924000000000000,0,0
alotta-money,79627,376924000000000000,376924000000000000,0,0
steph19310,78316,376924000000000000,376924000000000000,0,0
andreferdigg,79958,376924000000000000,376924000000000000,0,0
dyiwong,78315,376924000000000000,376924000000000000,0,0
publicae,84842,367501000000000000,367501000000000000,0,0
realmahmoud,83327,367501000000000000,367501000000000000,0,0
delivator,83565,367501000000000000,367501000000000000,0,0
zexxlin,84651,367501000000000000,367501000000000000,0,0
biterminator,84595,367501000000000000,367501000000000000,0,0
ennea8,84998,367501000000000000,367501000000000000,0,0
maxwellcn,85107,367501000000000000,367501000000000000,0,0
cryptainist,85137,367501000000000000,367501000000000000,0,0
blokaly,82400,367501000000000000,367501000000000000,0,0
darkferus,83199,367501000000000000,367501000000000000,0,0
lcao225,84754,367501000000000000,367501000000000000,0,0
paolofacchinetti,84602,367501000000000000,367501000000000000,0,0
bluewitch,83594,367501000000000000,367501000000000000,0,0
fhilf,84330,367501000000000000,367501000000000000,0,0
phpcodecrafting,82227,367501000000000000,367501000000000000,0,0
se-designs,83527,367501000000000000,367501000000000000,0,0
twaldorf,83691,367501000000000000,367501000000000000,0,0
dsvensson,85150,367501000000000000,367501000000000000,0,0
mikearagon2019,84839,367501000000000000,367501000000000000,0,0
earthlingdavey,85329,367501000000000000,367501000000000000,0,0
kgjason,83200,367501000000000000,367501000000000000,0,0
harinirajan397,84350,367501000000000000,367501000000000000,0,0
dbwest,83742,367501000000000000,367501000000000000,0,0
4markusmarkus,84445,367501000000000000,367501000000000000,0,0
gaurav569,84226,367501000000000000,367501000000000000,0,0
henryfour,84628,367501000000000000,367501000000000000,0,0
mohammednagdy,85295,367501000000000000,367501000000000000,0,0
exp0nge,83831,367501000000000000,367501000000000000,0,0
monolithos,84211,367501000000000000,367501000000000000,0,0
celeduc,84745,367501000000000000,367501000000000000,0,0
tgemayel,85166,367501000000000000,367501000000000000,0,0
hellomalaysia,83855,367501000000000000,367501000000000000,0,0
snowzxf,83842,367501000000000000,367501000000000000,0,0
preciousprincess,87126,358313000000000000,358313000000000000,0,0
peterlone,87132,358313000000000000,358313000000000000,0,0
braddmiller,85377,358313000000000000,358313000000000000,0,0
jolly-jelly,87219,358313000000000000,358313000000000000,0,0
zeelich7,87223,358313000000000000,358313000000000000,0,0
hersceurep,87258,358313000000000000,358313000000000000,0,0
irvatenilv,87262,358313000000000000,358313000000000000,0,0
biancacreates,87273,358313000000000000,358313000000000000,0,0
anonusergitcoin24-zgz6ynmprpqpgdtja1z31wbn7ns2cirh,86147,358313000000000000,358313000000000000,0,0
zbigniewbiegun,87293,358313000000000000,358313000000000000,0,0
basalt09,87296,358313000000000000,358313000000000000,0,0
donamynove,87359,358313000000000000,358313000000000000,0,0
binish21,87362,358313000000000000,358313000000000000,0,0
marlowebrett,87378,358313000000000000,358313000000000000,0,0
simonr0204,87405,358313000000000000,358313000000000000,0,0
chaelectio,87409,358313000000000000,358313000000000000,0,0
nicholasyau,87413,358313000000000000,358313000000000000,0,0
anonusergitcoin22-yqtd6phwsuybjy6nl4mgclwhtbmvkcbs,86145,358313000000000000,358313000000000000,0,0
karenhsumar,87437,358313000000000000,358313000000000000,0,0
disestevez,87450,358313000000000000,358313000000000000,0,0
nicobarilari,87457,358313000000000000,358313000000000000,0,0
ymispeater,87460,358313000000000000,358313000000000000,0,0
monicazng,87465,358313000000000000,358313000000000000,0,0
anonusergitcoin84-ifiqlmzbz9typ4bxhuwcplplvybobe8k,86207,358313000000000000,358313000000000000,0,0
anonusergitcoin21-hrmengpew3mmpldhf1knp1b7tejtfqtj,86144,358313000000000000,358313000000000000,0,0
javascript2931,87493,358313000000000000,358313000000000000,0,0
angrybuyer,87498,358313000000000000,358313000000000000,0,0
lucifermaniraj,87562,358313000000000000,358313000000000000,0,0
pventuzelo,87574,358313000000000000,358313000000000000,0,0
bishwasbaral892,87577,358313000000000000,358313000000000000,0,0
cschoon,87588,358313000000000000,358313000000000000,0,0
anonusergitcoin83-jgr6wbt9yitdvpeum7nxqujafzi6g6sg,86206,358313000000000000,358313000000000000,0,0
marvinjanssen,87595,64993556500000002048,358313000000000000,64635243500000002048,0
mariacryptic,87596,358313000000000000,358313000000000000,0,0
fellaaxx,87601,358313000000000000,358313000000000000,0,0
myfrogger,87618,358313000000000000,358313000000000000,0,0
pacu,85373,358313000000000000,358313000000000000,0,0
nirup-hero,87629,358313000000000000,358313000000000000,0,0
bishwasbaral1,87640,358313000000000000,358313000000000000,0,0
anonusergitcoin80-ifgifopf4f6jgdbk5kxko4wdatpdekbf,86203,358313000000000000,358313000000000000,0,0
lucifer-tech,87648,358313000000000000,358313000000000000,0,0
sanam205,87651,358313000000000000,358313000000000000,0,0
nirup-bit,87656,358313000000000000,358313000000000000,0,0
filttr,87665,358313000000000000,358313000000000000,0,0
jpnorair,85348,358313000000000000,358313000000000000,0,0
anonusergitcoin77-jlwpbnlf09envngmw2bpczuc54wikadh,86200,358313000000000000,358313000000000000,0,0
jhysum,87678,358313000000000000,358313000000000000,0,0
padam-ghimire,87680,358313000000000000,358313000000000000,0,0
vix72,87685,358313000000000000,358313000000000000,0,0
anonusergitcoin14-ftk6bevqwwah8xan6fuia7rww4yz8bvb,86137,358313000000000000,358313000000000000,0,0
anonusergitcoin75-k8d7pkoskrlheixk7dgagjei3siwqbp7,86198,358313000000000000,358313000000000000,0,0
anonusergitcoin74-6mjphrxqfsksbxexjetffn5mdoidrtow,86197,358313000000000000,358313000000000000,0,0
irkposiela,87692,358313000000000000,358313000000000000,0,0
alexduran,87696,358313000000000000,358313000000000000,0,0
anonusergitcoin71-unmrclqksrkle2ttmfqtw2qh49ssx5jz,86194,358313000000000000,358313000000000000,0,0
t-mullen,87712,358313000000000000,358313000000000000,0,0
ronb7139,87714,358313000000000000,358313000000000000,0,0
anonusergitcoin11-zsfewkxuuph7ovtngbihnwk0cguhkmga,86134,358313000000000000,358313000000000000,0,0
anonusergitcoin10-vhkqf2elnutpo3gg54oms6prnkhewvjn,86133,358313000000000000,358313000000000000,0,0
24skate,87728,358313000000000000,358313000000000000,0,0
superylc,87733,358313000000000000,358313000000000000,0,0
amit-beep,87735,358313000000000000,358313000000000000,0,0
concend,87745,358313000000000000,358313000000000000,0,0
rakesh717,87747,358313000000000000,358313000000000000,0,0
anukul999,87751,358313000000000000,358313000000000000,0,0
anonusergitcoin8-qz972rrqf3rafgo7xbrqgf10ld6feaic,86131,358313000000000000,358313000000000000,0,0
colon21,87769,358313000000000000,358313000000000000,0,0
barakami69,87775,358313000000000000,358313000000000000,0,0
anonusergitcoin7-nq5tkudhq0nkicpzksfmh4475onttlbe,86130,358313000000000000,358313000000000000,0,0
magymanamb,87798,358313000000000000,358313000000000000,0,0
dipesh673,87803,358313000000000000,358313000000000000,0,0
metlock,87808,358313000000000000,358313000000000000,0,0
s4sharnab,87809,358313000000000000,358313000000000000,0,0
anonusergitcoin64-h7mdr2hjjldkgyggobmke46s8gihnkyk,86187,358313000000000000,358313000000000000,0,0
anonusergitcoin62-hxpxzvc7com5aznvotze6ifgyqtdxf3p,86185,358313000000000000,358313000000000000,0,0
anonusergitcoin61-xhjbn9wpbzy8x5mcjfv9kmb0wtufoivt,86184,358313000000000000,358313000000000000,0,0
anonusergitcoin4-cyddrpp6wewpsz02aknmepmtd7zqhn3v,86127,358313000000000000,358313000000000000,0,0
anonusergitcoin59-b3hx32b4snu6nsqtahjvfetzogfamftw,86182,358313000000000000,358313000000000000,0,0
anonusergitcoin52-rksguslc5t90mejdklpcpcjeoxcs9zsp,86175,358313000000000000,358313000000000000,0,0
vincnetlee,86618,358313000000000000,358313000000000000,0,0
anonusergitcoin0-foav1ef2tdybhusfbbgv8sw34tfchcry,86123,358313000000000000,358313000000000000,0,0
rachit2501,86117,358313000000000000,358313000000000000,0,0
anonusergitcoin45-vnprzr7iz92ljhn6gopnm1r3dvncxqmm,86168,358313000000000000,358313000000000000,0,0
jakehartnell,86086,358313000000000000,358313000000000000,0,0
powersource,86031,358313000000000000,358313000000000000,0,0
welziewagers2015,85549,358313000000000000,358313000000000000,0,0
nikbhintade,86014,358313000000000000,358313000000000000,0,0
anonusergitcoin43-iahkwuespok9cq2p6g2p6bs9fvaq57r8,86166,358313000000000000,358313000000000000,0,0
iyomisc,85987,358313000000000000,358313000000000000,0,0
anonusergitcoin42-ishainab6wgz4lfy8madyxfawmoqauof,86165,358313000000000000,358313000000000000,0,0
fairdrop-io,85961,358313000000000000,358313000000000000,0,0
anonusergitcoin41-rxgef7knpw1cdzilin9w4nxlvtgvat28,86164,358313000000000000,358313000000000000,0,0
idenary,85943,358313000000000000,358313000000000000,0,0
anonusergitcoin39-zq2kvt0jnmjuz4ox5ppebxfmtiqjlugy,86162,358313000000000000,358313000000000000,0,0
anonusergitcoin37-yzxvogoyhx2hev6ofufoe9exfmwnh7zf,86160,358313000000000000,358313000000000000,0,0
jflowers1974,85682,358313000000000000,358313000000000000,0,0
anonusergitcoin35-eak2utquc7givhctgicdw7cyitpisscu,86158,358313000000000000,358313000000000000,0,0
anonusergitcoin34-dnlastreffeggumhasygxd8jg5vuuw11,86157,358313000000000000,358313000000000000,0,0
anonusergitcoin47-kjdvapdbpqzqvskeghbic6xrljv6ls32,86170,358313000000000000,358313000000000000,0,0
kuttubekj,86612,358313000000000000,358313000000000000,0,0
frankyin-factual,86620,358313000000000000,358313000000000000,0,0
schelpon,86604,358313000000000000,358313000000000000,0,0
2rg769,86628,358313000000000000,358313000000000000,0,0
zerocoolcwn,86664,358313000000000000,358313000000000000,0,0
anonusergitcoin33-wekayxs6ctvrgon2f7g1fnjtsguvzxma,86156,358313000000000000,358313000000000000,0,0
yobleed,86567,358313000000000000,358313000000000000,0,0
bakbukb,86560,358313000000000000,358313000000000000,0,0
seanthegreat123,86498,358313000000000000,358313000000000000,0,0
kerenweiser,86665,358313000000000000,358313000000000000,0,0
tnik-theraputics-ltd,86667,358313000000000000,358313000000000000,0,0
tropicvalley,86678,358313000000000000,358313000000000000,0,0
gspteck,85838,358313000000000000,358313000000000000,0,0
anonusergitcoin27-4kf7vw8vrk9tvdbtgkdilwclrz0qr80n,86150,358313000000000000,358313000000000000,0,0
stefanguse,86751,358313000000000000,358313000000000000,0,0
kevinskender,86883,358313000000000000,358313000000000000,0,0
adamgall,86925,358313000000000000,358313000000000000,0,0
mahi0707,86939,358313000000000000,358313000000000000,0,0
aviggiano,86995,358313000000000000,358313000000000000,0,0
edugon4,87016,358313000000000000,358313000000000000,0,0
yozabethgarcia,87017,358313000000000000,358313000000000000,0,0
yooochodos1,85501,358313000000000000,358313000000000000,0,0
aaronjaramillo,87026,358313000000000000,358313000000000000,0,0
mattiascaricato,87102,358313000000000000,358313000000000000,0,0
stinkbrain,87120,358313000000000000,358313000000000000,0,0
rajatbeladiya,86305,358313000000000000,358313000000000000,0,0
reasland35,87880,349355000000000000,349355000000000000,0,0
cam0cam0,87824,349355000000000000,349355000000000000,0,0
pablox43,87830,349355000000000000,349355000000000000,0,0
messiahsquee,87839,349355000000000000,349355000000000000,0,0
willtate,87865,349355000000000000,349355000000000000,0,0
linkintheblockchain,87878,349355000000000000,349355000000000000,0,0
gitdateth,87883,349355000000000000,349355000000000000,0,0
nipeshthor,87909,349355000000000000,349355000000000000,0,0
mikemr,87911,349355000000000000,349355000000000000,0,0
bantaw,87923,349355000000000000,349355000000000000,0,0
soupscowboy,87925,349355000000000000,349355000000000000,0,0
hemantapokharel,87932,349355000000000000,349355000000000000,0,0
t0bid,87937,349355000000000000,349355000000000000,0,0
hodlforserenity,87938,349355000000000000,349355000000000000,0,0
rkgegan,87953,349355000000000000,349355000000000000,0,0
desoxyrimoose,87960,349355000000000000,349355000000000000,0,0
ethiscrazy,87962,349355000000000000,349355000000000000,0,0
swimmingsideways,87963,349355000000000000,349355000000000000,0,0
leontinsfo,87964,349355000000000000,349355000000000000,0,0
sanjmeh,87983,349355000000000000,349355000000000000,0,0
andrew-boyd,87986,349355000000000000,349355000000000000,0,0
flyinglorenzo,87988,349355000000000000,349355000000000000,0,0
buenodai,87989,349355000000000000,349355000000000000,0,0
unomacchii,87991,349355000000000000,349355000000000000,0,0
oscarpriet,88000,349355000000000000,349355000000000000,0,0
leoxs22,88012,349355000000000000,349355000000000000,0,0
josedorrego,88027,349355000000000000,349355000000000000,0,0
sumit90023,88032,349355000000000000,349355000000000000,0,0
dilmah21,88033,349355000000000000,349355000000000000,0,0
monkeylink,88034,349355000000000000,349355000000000000,0,0
charlie-r260,88057,349355000000000000,349355000000000000,0,0
naraynp0udel,88065,349355000000000000,349355000000000000,0,0
bitvaluta,88071,349355000000000000,349355000000000000,0,0
meowmenot,88090,349355000000000000,349355000000000000,0,0
datawarrior123,88098,349355000000000000,349355000000000000,0,0
skyttedk,88106,349355000000000000,349355000000000000,0,0
ice101,88114,349355000000000000,349355000000000000,0,0
nickwilmot,88138,349355000000000000,349355000000000000,0,0
kimlong0,88140,349355000000000000,349355000000000000,0,0
miningmimer,88146,349355000000000000,349355000000000000,0,0
paralwhite,88154,349355000000000000,349355000000000000,0,0
okanamzi,88156,349355000000000000,349355000000000000,0,0
dcook2609,88163,349355000000000000,349355000000000000,0,0
charliaconyers,88167,349355000000000000,349355000000000000,0,0
manuelgvirtz,88170,349355000000000000,349355000000000000,0,0
psymanity,88193,349355000000000000,349355000000000000,0,0
knightav,88195,349355000000000000,349355000000000000,0,0
syscoin-marketing-team,88229,349355000000000000,349355000000000000,0,0
klassicd,88234,349355000000000000,349355000000000000,0,0
madcowrocks,88237,349355000000000000,349355000000000000,0,0
juholeht,88265,349355000000000000,349355000000000000,0,0
dm3gon,88281,349355000000000000,349355000000000000,0,0
jeroenleenarts,88286,349355000000000000,349355000000000000,0,0
ericfriedman,88290,349355000000000000,349355000000000000,0,0
